savings_rate,rent_delays,utility_delays,active_subscriptions,debt_to_income,credit_score,likelihood_label
16.38719500055963,3,3,6,32.98936914095078,444,0
11.530367990121869,1,2,7,27.968610135599167,485,0
24.231388877873506,2,1,3,17.108878057057044,637,2
25.246745343066266,1,0,8,35.197685329974014,538,1
5.076684964333342,1,2,7,5.973340629357345,566,1
11.49342397865313,1,1,10,46.525730335278936,468,0
7.524295214369447,1,1,7,43.85201958979792,409,0
13.449832459151713,4,1,5,42.2514227549073,401,0
17.415934211467473,5,1,12,20.034708710031335,488,0
7.852483462110289,1,1,5,27.40670553554577,494,0
11.546981308122808,0,1,6,18.781767656703153,590,1
10.972298395429512,3,1,7,29.30678185137504,499,0
19.450871305792607,4,3,8,25.18365312169166,520,1
18.485410359253752,4,1,6,20.39746029690581,489,0
12.947837126639227,4,2,14,20.290900260191236,477,0
19.237746104975784,3,1,4,25.82486083403716,517,1
14.173239407889142,2,2,10,54.36194489791256,400,0
16.098414227717626,0,3,1,38.05534003206364,526,1
29.71416463208976,3,1,3,25.856670849260667,586,1
27.383227362532438,3,1,1,23.188132162527136,648,2
8.902931341506816,2,2,3,31.22995920418122,445,0
23.80812692515422,1,1,1,18.870514984172683,641,2
23.679775881441145,2,1,6,22.719405429285043,640,2
9.962156978731672,1,1,3,5.484512599013353,624,2
23.731443506284023,0,2,10,25.908535853791562,601,2
28.765523428887867,4,1,7,26.16275130057381,565,1
10.142186356289102,1,1,6,19.56203104522006,555,1
11.577480252900155,4,2,6,29.513897981089784,439,0
25.123630267904517,2,2,7,26.244683820865554,597,1
19.900467175779536,1,2,9,19.682058993678474,559,1
21.860333926676663,3,0,4,33.23047461562293,528,1
20.384124514803478,2,2,3,23.20315081817202,542,1
20.73487144649701,1,2,7,14.525075809270227,598,1
8.71469510182242,0,0,10,7.387142333005102,586,1
25.33122394635014,0,2,1,39.35408700524329,509,1
26.187129946994414,4,2,7,26.259153910170337,545,1
16.394264791523806,4,5,9,25.835160429865677,446,0
17.695661351302963,3,1,7,24.56202260251869,497,0
7.282247482109945,1,2,6,37.180329758869036,427,0
21.599783292124844,1,3,7,26.42605496804844,563,1
22.004402091999008,4,0,11,40.48031114568969,432,0
17.56466288100482,1,1,8,26.458058882322007,545,1
25.87047351909352,3,1,1,0.0,713,2
15.661459383140416,1,2,5,37.66881312142529,479,0
21.9522414812552,3,3,6,28.15271428159807,557,1
10.86234962915519,2,2,9,19.93098658243881,538,1
17.835134943880334,2,0,6,22.432808311390545,575,1
16.77952019468015,3,1,6,21.922559559337625,536,1
19.57715545428659,3,1,6,12.58471531871173,590,1
15.41331149816649,2,1,6,33.772216595261796,509,1
17.079691830298326,1,1,5,20.541372434029533,626,2
23.782330200090545,1,1,4,16.318656752219617,645,2
14.942650339332477,2,1,5,67.9885757229876,397,0
6.753960294829245,2,1,6,13.469577743320393,502,1
30.247087329437946,3,0,7,24.12214003472316,597,1
27.670178550833405,0,2,14,1.9949599776531386,696,2
8.95416113426067,4,1,2,37.54299852544653,458,0
22.82795463671636,3,1,7,22.17553719758886,523,1
14.479176606140598,0,2,10,33.16919909231378,582,1
19.844410507317416,2,2,3,15.56729025578701,590,1
20.059568903094455,0,1,8,8.843256975509611,678,2
16.359145397785746,2,0,4,17.540124319878352,581,1
12.513640340895225,1,2,4,38.45478700840482,451,0
13.166212633786184,4,0,3,30.77190133312492,526,1
11.586656591631304,1,2,5,8.835504294281446,578,1
12.177244542386887,0,0,5,0.8043355951419926,635,2
17.529751969654512,2,1,8,21.78781003762456,562,1
12.989680076224737,2,2,1,35.923718622047716,490,0
22.77436445998834,1,2,8,17.414829514174315,612,2
28.410723087351492,2,1,8,35.763103573327214,567,1
13.9396273104097,3,0,6,26.269702573842867,524,1
19.675831503747638,2,1,12,42.52768461739569,504,1
21.497795772120536,1,0,9,18.212870384751263,613,2
21.30401589643492,0,5,4,24.39955997745257,545,1
18.53168687541261,2,0,2,18.448064727666715,612,2
23.198776928518058,2,1,3,34.85350709799107,480,0
21.3757426687646,1,1,4,30.908174570089496,575,1
9.336363043708914,3,0,0,8.015639732124718,611,2
24.084092450724913,1,2,7,31.921745273273363,574,1
24.211035860867195,4,0,2,10.10992510096379,589,1
12.65699727074993,3,1,6,15.88770181246476,575,1
18.265564848133213,4,1,8,32.45690974047355,470,0
22.783302949677484,3,3,10,12.45537501767358,585,1
16.534803262944468,0,1,5,21.285837499671707,618,2
25.510846334362082,3,2,3,32.59385878320747,523,1
34.547107462335525,1,4,10,29.152058234649637,601,2
12.498097771555123,0,2,10,28.5672445076826,481,0
8.332687777923576,2,2,8,32.91796282046351,443,0
20.12673016923413,3,2,3,38.07022264114787,458,0
23.050937535883005,3,1,2,12.594709341104764,629,2
16.383935383086616,0,0,9,28.332456173481834,522,1
28.17282464324724,0,1,5,34.645185811360946,594,1
8.629759401937259,3,0,9,32.678534562018086,439,0
22.850430361221278,2,0,4,23.406722571676898,576,1
13.758974254687747,5,2,9,22.828978928866455,498,0
30.035645343451076,3,2,10,33.24331289346841,520,1
31.947607472176827,1,1,5,27.14025025840699,618,2
12.633403885516564,1,0,6,35.94130882362777,503,1
14.153100048639939,1,1,2,26.098698725605235,560,1
24.017115208858613,2,1,2,21.264445247298433,557,1
15.290085451473399,0,0,6,7.365323963917174,638,2
17.682121474474332,4,2,4,22.695634920494967,537,1
18.177718943796872,0,2,6,12.690457899388477,658,2
4.562287906616406,2,4,6,6.704556332413478,517,1
17.90313577734034,2,0,7,16.344549367941582,554,1
13.171905581550783,1,0,7,32.03112321386645,514,1
14.548140243201596,1,3,8,22.58149281692561,516,1
28.1054240242817,3,0,6,26.78176779697803,598,1
9.204451740045206,2,2,6,31.735991427699467,507,1
23.69243630723584,5,0,5,24.641923804533036,517,1
16.04725948767734,1,1,9,18.119875208454424,600,2
16.04167882052916,4,3,11,20.538913691881113,516,1
23.53260327236198,2,1,8,32.724297844033615,558,1
20.380359061982233,2,2,7,24.737873235166507,555,1
21.994290980536718,2,1,5,0.0,722,2
24.777292623730027,4,0,6,21.46851686260752,610,2
15.680841317716741,0,2,4,30.31674630265899,522,1
13.714342858445747,1,2,4,26.828770164143357,526,1
10.403946314095414,1,0,5,14.794552778619941,545,1
12.222126290147314,3,2,11,17.539108442903974,544,1
38.643660977161076,1,3,5,5.5136028293512815,736,2
26.712757065157508,1,2,10,30.49368406716811,521,1
8.54247943654385,3,2,3,31.21799749799166,389,0
8.742794302795009,2,2,6,23.666068384831817,477,0
21.373062432029442,6,0,8,21.496817774259853,504,1
21.83085358164577,4,5,8,14.18529561489214,526,1
21.84218684722155,1,0,2,28.323734957937333,582,1
16.215309445124117,1,1,2,8.578166450319763,658,2
17.1218201799797,1,1,7,32.76826165059666,559,1
20.295156669115503,2,1,4,30.79177249127396,596,1
18.601251044053313,2,0,7,36.68184301541393,554,1
2.464897390767254,7,1,10,25.503480502948094,392,0
16.391402585973644,3,4,4,19.800078063399802,482,0
12.040154960177805,1,1,4,29.321830728361043,535,1
19.226479932359585,1,0,0,32.80917253764061,520,1
38.89681301822387,1,3,8,13.423103730066767,707,2
20.57237165832013,1,0,12,24.307685340266737,539,1
15.805292196793214,2,4,2,27.653637407936284,550,1
24.452610513840767,2,0,9,29.813000957131926,576,1
21.378815210464488,1,0,10,21.477021335163734,591,1
20.940661433162887,3,0,8,31.31016986631692,517,1
22.2479541525097,1,1,4,15.398074395728106,626,2
32.39580495380679,0,3,5,45.1804266663836,539,1
10.083780952718591,2,2,7,18.756205563648983,508,1
21.31542453768018,5,3,7,29.077714855671204,431,0
11.515332090129231,2,0,5,19.47462185384483,522,1
21.888588524395736,2,1,7,25.97986705975422,533,1
11.56919441959734,1,0,4,14.207577877566788,596,1
15.078432304764409,3,3,5,35.75573301554303,455,0
15.934370600334656,1,6,5,16.82614103957222,556,1
24.830717035412963,1,0,9,25.815936800707476,589,1
24.429181107596897,2,0,1,24.361214804555637,607,2
9.279978364875308,3,3,7,17.98336558172791,439,0
18.38453877699894,1,0,7,0.0,694,2
13.032941016755792,4,1,0,35.59400898178862,490,0
9.190465625272658,3,2,8,26.443810839841934,480,0
16.48088064702941,3,1,8,7.596971380902598,567,1
15.840620480809262,2,4,4,5.8671131881378145,599,1
34.987015404418656,4,0,7,21.77946607988295,635,2
21.030718777524875,3,1,6,24.175318459675108,502,1
8.356677494720339,2,3,12,22.850395601394112,501,1
14.046581970803404,3,1,7,39.43936763697562,423,0
25.14968306800579,2,1,6,8.304326710875028,667,2
32.619099410089476,1,3,9,27.122923264139448,608,2
6.898116814334292,2,1,10,31.456310671760434,485,0
4.840529304026685,4,0,12,31.244651328338684,396,0
31.096756227602476,3,1,4,33.938520615297094,559,1
20.727299241596327,5,3,7,26.169058738277577,507,1
11.921950876865434,2,0,4,27.46128422664322,502,1
21.742403602857046,0,1,12,21.701569669754885,634,2
0.0,1,0,6,9.903674334453893,514,1
18.023628546180127,1,0,8,28.287912949364685,569,1
20.2947482099016,0,1,5,20.9735764110374,607,2
24.46989097676481,0,3,7,17.560034658991782,603,2
10.902728333952236,4,3,0,28.72494426029126,488,0
18.599810129823513,2,2,9,29.614630189091685,489,0
11.52202761758289,4,0,9,17.94287022979071,526,1
19.78768628972022,1,4,4,27.500087587717662,473,0
11.732575743458831,1,1,0,24.187721668473426,550,1
15.143294125878455,1,2,10,26.898896610531803,551,1
11.029292236468397,6,0,10,37.53567696620108,396,0
22.5579536927656,2,2,8,29.425301708096555,545,1
24.009157816596655,2,2,5,28.669570207400813,600,2
16.357656010298104,3,1,5,16.14789665191283,586,1
18.267665964720198,6,0,10,17.556510545505077,464,0
7.859860097565191,4,2,5,29.81554467689086,420,0
15.90226346395249,2,0,6,9.12340886085584,601,2
17.648567680707785,1,2,5,21.436087944779807,574,1
36.34555163720982,2,1,6,17.367470123306415,676,2
10.216230819580854,2,1,5,23.57794013390568,498,0
28.24924067126706,1,1,6,22.84353624795039,612,2
24.978011414260656,0,2,11,26.305789911230224,554,1
19.964454831430956,0,1,7,29.65143860365109,541,1
30.310343389365933,1,0,7,34.66606922557958,620,2
20.60473830824804,2,2,8,35.41799080733669,479,0
20.7241143696755,4,0,2,22.62880596460768,539,1
17.628155428877182,0,1,9,19.09089846399115,556,1
26.564982176930393,4,2,6,17.122343504074493,595,1
25.675284636676185,5,5,4,21.776031714705965,545,1
13.620258987526512,2,3,5,15.121684554579796,573,1
8.765269637808629,1,3,7,29.69652079112705,460,0
16.5791355382304,2,1,6,35.234640595830655,496,0
12.399730049216476,1,3,9,9.753787538802127,566,1
17.555327977692514,1,2,3,25.094852778970196,544,1
26.662066942788975,2,0,2,40.55953574056055,558,1
14.79888841439247,0,2,3,10.183919560976003,642,2
17.700236330818974,0,2,4,39.7723331265932,535,1
18.406159143658765,3,0,6,16.401954413900718,574,1
23.939016175436993,2,1,5,18.928165850730892,592,1
2.271774662107763,2,2,2,31.175642977509064,404,0
13.753097936642924,0,1,1,30.075781537685373,499,0
19.47898584595631,1,2,2,23.94593110867998,585,1
26.40055269498803,0,2,5,17.365642315733965,645,2
14.556682867456564,1,3,3,12.560839273499631,579,1
4.8641310577068815,0,3,4,24.233568190310685,552,1
22.337980121762953,2,2,9,22.87701392554416,603,2
13.552463278220594,3,2,2,17.077288089955218,538,1
9.672333386367471,2,1,6,22.44461714664141,516,1
13.629582272007433,5,4,2,27.508922793702805,418,0
16.708322496409053,4,2,1,35.69868408540145,483,0
13.766787348232512,2,3,7,26.95062805488632,499,0
2.5610376003065163,1,2,8,23.24384894869006,448,0
24.279463378209925,2,1,8,16.765580225930634,616,2
26.924125288951053,1,1,9,17.555330104414352,660,2
22.56065393937654,2,0,5,27.164453459864127,627,2
10.036200307026284,3,1,6,27.707489761922073,439,0
16.589559262367374,2,1,4,22.777506084240738,523,1
17.954350793393793,0,2,9,34.05076731537108,522,1
22.19156072693337,3,2,3,25.588369581201114,554,1
22.678383421026567,7,2,7,20.136114035099496,547,1
12.86078340855053,2,1,2,18.449580747469145,583,1
18.57396889489492,2,1,6,17.77855323208881,527,1
21.200962832306686,2,0,1,29.800269994039372,554,1
28.190756255027367,2,3,6,18.786572946357357,569,1
22.931545778773064,2,4,11,26.07567707306824,497,0
23.523396811628633,1,0,4,16.51510071674557,654,2
18.586786395505527,1,1,5,23.329736073940186,577,1
27.873214016424527,3,2,8,24.454607673725963,615,2
20.868339571716483,3,1,6,48.64141468267577,418,0
11.972384628785008,2,0,9,11.928980987836617,569,1
27.823589790876333,2,1,7,33.086646002733886,553,1
22.885322907773194,2,3,8,17.31434621698113,619,2
14.898691852100624,0,0,0,38.49740712026161,505,1
14.643549228205297,3,1,6,18.01972472841748,546,1
20.07602881598533,2,0,2,35.36236947875494,500,1
21.242293566873094,2,1,4,27.217422818139205,596,1
19.381045859418446,1,0,7,11.686281764035435,676,2
20.179160714100195,3,1,5,26.987269357100672,520,1
29.899701622034662,5,0,3,30.15588993539191,542,1
25.5008020656442,0,1,9,30.87645775853144,595,1
19.33444913885517,0,1,9,22.630645649334788,567,1
24.589174065372383,1,2,1,50.946289127182666,523,1
10.772332675307222,2,1,8,44.46086391484062,436,0
20.785489349627664,2,2,6,28.38132398345721,570,1
30.66514444813177,1,2,6,11.838684034414166,647,2
16.473678732253383,5,2,10,14.997129679229186,481,0
12.066562499666407,0,3,6,22.31033478655358,544,1
13.435377779848576,1,1,8,24.03986849434999,578,1
10.372568738603281,2,1,6,16.73880333482355,514,1
12.506666643106076,2,1,6,19.562665481764483,550,1
15.406443309869797,3,1,3,5.111484000759862,586,1
8.161030865749506,0,1,13,3.387001881193939,621,2
18.10932833764722,2,2,0,25.137586252588356,526,1
24.31594021650653,0,1,3,40.92390291720934,560,1
11.645706738971558,1,0,4,9.489072126936325,631,2
28.63498746549238,4,0,8,22.866263178276967,556,1
21.57554461969316,6,0,1,24.81509150966624,542,1
25.2140640993684,0,1,5,28.727506930608776,594,1
13.39515812303504,3,0,8,19.896246745229703,554,1
23.98167658946631,0,1,2,13.998259882449153,671,2
10.356462697232809,0,2,5,31.457772565301173,490,0
24.23173250585556,1,2,5,5.458833955687641,664,2
19.20287537855472,4,1,4,28.817893891683507,466,0
21.872758539893486,3,1,6,16.960807448673606,607,2
9.770837760626039,0,0,4,27.438471084877346,583,1
11.734511104063767,0,1,8,36.60509796143434,478,0
22.180597527773692,0,0,7,18.13659814313086,634,2
11.361563970430595,2,2,5,21.31822839822067,556,1
21.242444044693862,4,2,6,20.794060240343793,496,0
8.43003535477828,2,3,4,47.78474237438917,399,0
23.937219488666678,3,1,10,23.720222865253675,603,2
9.372336796620436,0,2,7,23.261430815134567,508,1
21.866099563756663,3,2,5,24.13511466724392,535,1
22.379416535522004,5,0,7,38.52892126459133,513,1
13.122597270992976,2,0,11,18.620355814168803,518,1
22.07418596959309,4,3,3,32.93331035013458,515,1
19.82309584333489,2,0,8,17.409983205541725,602,2
14.228107006650832,3,2,7,16.716208376336006,560,1
10.940117211466543,1,2,5,28.70821905177941,497,0
4.261620158291947,1,2,3,37.14227734428134,472,0
20.447550331097855,1,1,8,21.16671349036853,577,1
7.046380600465614,5,2,6,21.096280267596736,410,0
18.66740939608916,2,2,10,31.35231779078791,468,0
16.155862487424255,3,0,9,24.89350247921455,498,0
22.753999428067367,0,1,6,31.80001015707954,592,1
15.88568150357095,1,1,3,8.746351659786885,602,2
15.69386549557036,3,0,12,14.606595097574143,558,1
23.12309493001807,2,0,4,24.38373328134558,593,1
20.345406203588823,1,2,8,29.518221575327946,523,1
20.21309170027945,1,0,0,23.701384584592386,605,2
21.284873128659683,1,1,10,25.798442135567875,592,1
7.250995137550259,1,1,0,31.06554733028227,491,0
23.297520759908874,1,1,5,12.533143906827299,665,2
22.287281558095216,2,2,2,31.063722782356486,534,1
10.88321809996452,2,1,10,35.50616089008889,464,0
16.29143668428059,0,1,3,21.571584378904717,589,1
17.72484898660658,1,2,7,16.388657568539887,609,2
17.05852250918787,1,1,6,33.8877855828386,531,1
20.337019765979743,4,2,1,42.19524114130563,445,0
28.019567472818284,1,1,9,26.47784543411855,617,2
25.5723670937098,1,1,5,16.170926128576987,617,2
8.814465645980157,0,3,10,24.941543995928246,508,1
22.354489932142343,0,1,7,16.662524327672095,631,2
27.30253323674787,1,2,3,32.16099986113538,584,1
20.707659644824417,4,2,5,24.493878051292317,524,1
25.63686297630177,1,0,5,15.720373535988827,637,2
32.08589311990536,1,2,8,26.99426443721329,599,1
25.16596682274887,1,0,8,18.446245707966277,660,2
19.745160169492102,1,1,3,11.849404965679366,677,2
25.315619318593274,1,1,8,32.59277356998111,574,1
19.01421483167824,0,0,7,27.986311828493015,579,1
18.16732130299469,1,1,8,20.308498228615136,546,1
15.540100350003872,1,1,7,37.72073142844995,451,0
28.943893511824758,3,2,8,17.53262823783121,567,1
12.27099933840599,5,1,3,20.6531781461382,507,1
28.726574072746814,7,2,6,28.750485015805268,461,0
21.499048866182598,5,1,9,33.76265054143227,496,0
8.204856776386409,0,1,9,28.909698427318418,474,0
20.573545050939952,3,2,9,19.36043012967784,556,1
3.2998144464386314,4,2,3,22.626485660025217,431,0
22.37855611781725,1,1,12,18.54695598433831,573,1
24.196620380922937,1,0,11,21.676729283396348,574,1
13.853508310435625,4,2,3,22.433826649371888,457,0
18.864833871689076,1,2,5,29.1628532377286,515,1
31.679102036252004,0,1,8,18.099857675813606,731,2
14.459773070166444,1,2,3,34.54815418094465,532,1
10.587646890603796,2,1,7,24.750234774749647,509,1
28.37164381723819,0,0,6,16.460924591688137,669,2
31.738110333715564,3,2,9,28.886043797536374,561,1
18.02586970293493,2,1,7,23.79867592761133,552,1
25.080241247858496,5,3,0,20.39919290292641,537,1
27.39033140871617,3,2,8,39.165150570074275,498,0
12.802610372231312,3,2,9,21.873492154398683,512,1
14.602859152424923,1,2,5,20.459204766400276,528,1
26.616121592083147,2,1,6,34.607007787010666,493,0
29.795099950959568,4,3,6,30.038688122827683,527,1
21.940166021220485,2,0,4,32.54424448236252,588,1
11.84129952548562,1,3,13,19.369193547150978,475,0
31.90942778189609,2,1,3,27.1991860512757,589,1
14.283203715316247,5,3,8,11.13615837959625,497,0
15.654035531799838,3,0,8,5.795530070814934,561,1
20.39636484142735,1,2,4,19.090835679597156,630,2
28.879122945003417,4,1,3,25.4716970037684,583,1
23.977831835865565,0,0,5,49.002022843794336,481,0
20.904058502533374,2,3,8,37.49772328351672,485,0
21.243019710826744,2,1,6,14.06500156076103,607,2
18.304602680504264,2,1,11,33.755982437030454,497,0
21.906976601629545,5,2,4,11.544561276333301,567,1
0.2930794561398784,1,1,4,40.33036064128125,404,0
15.923747786511411,1,1,8,19.94681043240114,574,1
19.68925354441747,1,1,0,19.254340487934964,615,2
9.942901414663451,1,0,4,35.20212994143364,453,0
20.70426322468092,2,4,5,19.4088251611254,557,1
16.568701453097148,3,0,5,42.4826765245916,470,0
30.28832988820843,3,2,4,19.29872888582732,601,2
29.011138076503997,2,0,0,33.87480051929725,636,2
14.739361016172861,1,1,10,26.15965993086935,529,1
16.94413601903313,1,1,10,31.787981527924806,533,1
17.482367040741252,4,1,1,14.922844410093665,553,1
14.838383666882642,2,3,8,6.665526588656697,571,1
19.365174888196886,1,3,5,15.612625968269363,597,1
12.692025517786869,1,2,7,20.961112237717174,502,1
10.085692655437317,5,1,6,23.000738890628078,485,0
22.35897856730188,1,1,1,20.15940942094189,584,1
22.406707089552675,2,1,8,3.6342634186788736,674,2
12.369789682380054,4,2,4,18.612754337531147,498,0
24.2674880153382,2,0,0,25.395537348496372,653,2
13.57895589584268,2,2,6,22.566483657622772,546,1
19.772156666265868,1,0,1,21.256488960996872,631,2
23.742408088287192,1,2,9,20.39910825435702,599,1
17.76471204707401,1,1,5,25.564201193459116,585,1
21.18318638498794,2,2,6,14.527873696709484,615,2
14.384992492786997,2,1,7,22.547204208239137,486,0
16.62473391600332,0,1,6,20.924395121240703,563,1
16.558983983837617,3,2,4,12.511422194118055,544,1
12.773951574218326,3,1,9,23.18505698637031,485,0
16.762580858189526,1,0,5,5.138647455769814,640,2
7.159671907953774,3,1,2,18.2106945533245,520,1
14.561923770005267,4,2,7,28.368640522001282,501,1
16.005871546412305,4,3,5,29.11905402108194,486,0
16.20674173253234,2,2,5,25.131866745269264,559,1
16.309517878904547,1,0,6,27.247915401346198,527,1
17.567650600979096,0,1,6,31.1985858519431,537,1
21.356090626602448,3,3,10,26.046366734125247,511,1
24.12161951892766,2,1,3,36.76533992352496,522,1
13.451643412062129,0,4,0,3.7845766488528483,590,1
9.57759401227599,5,4,6,33.247968150470854,402,0
10.705689114298279,4,2,8,3.2537368176939125,532,1
14.58957955163551,1,1,1,18.73331443885789,598,1
15.536550775284436,4,2,7,32.30458975652823,431,0
12.6100275366178,3,0,1,31.201172839096873,519,1
8.927183350250738,4,1,8,15.300671586396316,507,1
14.807154207680682,3,1,6,24.519975918097533,521,1
19.2699863407978,1,0,3,19.047235767062944,614,2
22.165206260848954,3,0,1,33.474074168314,538,1
14.098038628241753,2,1,12,24.226627649835756,515,1
15.109015244995962,2,3,12,18.518178660376144,518,1
11.513111838068824,2,3,2,28.81761144872535,491,0
17.779925807376564,1,1,2,30.790851789030143,559,1
12.060999560664298,5,2,6,23.048246017347587,455,0
22.0118946926884,4,0,4,31.533454324527426,561,1
5.498934556461222,1,0,5,40.616107805179695,433,0
15.482592292832763,3,1,6,4.195108848820638,583,1
20.107751374342193,3,2,11,37.060446718294166,471,0
19.28684161425753,4,0,10,39.320615828510135,449,0
36.851235647863476,1,2,5,29.491340595728268,651,2
20.448600171975354,1,2,8,21.874866010634012,570,1
10.971617822105928,2,0,0,9.41328929924368,611,2
17.33175027037649,1,2,6,25.424628871975315,545,1
5.566275665734837,1,1,5,20.974475905737734,509,1
17.435801754922675,0,0,8,11.089291126068819,625,2
12.16860760099469,2,2,7,18.433149017203164,549,1
24.40773192892113,2,1,6,24.601246900801446,577,1
14.153218077831255,1,0,7,27.694230163566505,544,1
17.182638589433274,1,0,4,14.753331814080761,638,2
13.551095110169175,3,0,8,1.1990671470862395,606,2
30.17195946297332,2,0,7,22.44335634687108,629,2
15.751300637174618,1,2,5,15.820184346619655,572,1
30.82789930435441,1,2,6,20.636522433838785,644,2
23.699062334827865,1,1,8,4.531605245857687,691,2
21.374467091347704,2,1,8,21.79232022662732,593,1
20.581132031222637,4,3,4,28.723542056184662,512,1
20.756581087513762,1,0,3,20.565964717478444,641,2
4.506291944580731,0,0,4,26.03321430194212,514,1
16.047816240944705,1,1,4,22.058231139266873,602,2
23.91610579829025,2,0,6,5.288691237164855,694,2
17.65771971568126,0,1,9,25.81026907795088,549,1
8.163671072374974,3,3,4,17.154545286206037,512,1
17.633168845957712,1,0,7,11.752521352318459,574,1
29.92873861378844,1,2,5,31.782046371894253,622,2
26.728242008743038,7,2,6,27.693857408922945,497,0
17.565971934437776,1,2,6,18.877588751440822,554,1
24.660144939406607,1,0,9,23.448718694535675,565,1
15.434450857423638,0,0,6,26.604270335808078,563,1
6.072898892212967,5,5,0,8.013093661469167,506,1
11.52873808309312,1,0,5,13.595089456406264,590,1
28.940221379557386,2,0,10,14.072435073005469,642,2
16.08204842719487,0,1,9,29.976743610439897,535,1
16.296312144374873,2,2,8,40.65472896741901,494,0
15.901132626075835,2,0,9,30.911984899696527,533,1
31.328956127011047,4,0,8,26.176945905176915,590,1
29.381712407534444,2,1,9,14.727694139892824,668,2
33.53146163413694,2,4,2,32.406220795643925,600,2
16.88668352719964,2,1,5,21.37514508198062,535,1
20.069371421229665,0,2,6,14.885581061755527,610,2
7.383502154054462,5,1,6,32.22575140173243,450,0
28.338540982827922,1,1,4,38.29850060055253,586,1
9.825543141124456,6,2,6,32.3869527917798,446,0
19.517428946338402,3,0,0,48.78480503109216,482,0
10.318882306570092,3,1,7,17.41471782791102,500,1
13.877932212829128,2,2,3,20.31130980299292,538,1
12.139162982652097,1,2,0,16.193199099639166,586,1
13.744873175269275,5,2,6,16.13248662216538,503,1
14.22614107795715,0,2,10,38.97206689124408,483,0
14.16211843552446,2,0,0,13.920645172179881,643,2
23.83333738246215,3,0,5,19.52603334908182,592,1
10.26596044856236,1,4,1,37.60765947724383,457,0
19.543789989097068,2,0,6,28.862263782787284,556,1
26.52571406613891,1,3,8,14.841482527687317,648,2
14.407625448406229,2,2,3,24.19265304455636,532,1
12.974567764766787,1,2,4,8.012787955733966,599,1
16.386327623738243,1,1,5,22.989838641696654,613,2
26.25807645852497,4,0,9,25.767478388965554,560,1
19.358753416673505,3,0,1,26.40970046114098,572,1
14.28149993774681,3,3,4,43.77460167454008,388,0
21.38713655831628,1,2,10,32.4322609014083,532,1
10.283954951145038,1,1,3,13.293674391851532,569,1
22.769516573100635,3,3,4,26.087165216674595,536,1
20.860251153912373,5,2,6,24.34636078690367,467,0
15.845340702027812,1,0,12,43.65604780095121,464,0
12.129899410869383,5,0,2,20.58644039057718,483,0
11.793233544015798,1,3,8,26.303395215261745,525,1
21.74372135442137,2,0,2,27.670832956176238,553,1
26.602863517423433,2,3,2,14.302224664059311,640,2
13.538845770798437,1,3,4,9.756083363615637,599,1
21.20870692486039,2,1,7,22.735617738206116,556,1
3.3908108697855184,2,2,4,31.668067149265205,412,0
13.907675885399602,2,3,6,11.870380183086041,549,1
17.782587469903685,2,1,3,24.00222966521034,545,1
11.632216081127165,3,2,6,18.30638068060271,489,0
11.444455376472828,0,3,2,5.639536943847521,598,1
13.325543104717797,4,2,2,27.331390689755086,487,0
20.04534909828461,1,1,4,29.092107497504283,531,1
16.688696871155376,0,0,7,31.704301768092236,546,1
2.332381366725196,1,3,6,32.8322810541667,411,0
3.1550989315545372,0,1,3,24.008284689631406,507,1
13.751943754999772,1,1,2,29.00452630614695,577,1
21.203806102374863,1,1,9,26.878847733919518,528,1
0.0,2,2,10,0.0,527,1
14.501888766938585,2,0,7,10.00195328226927,602,2
14.316265004378053,0,2,7,17.59563432770593,561,1
27.718364447459134,2,0,0,25.52380044297208,629,2
15.304847318009955,2,1,7,27.67746358058909,482,0
20.680922893186498,3,0,10,31.52127180943675,513,1
18.988799980612242,5,1,9,31.74668278189803,407,0
3.0860346413495954,2,0,9,26.86021359555016,455,0
23.37745051642216,1,4,1,29.922079263033858,521,1
19.507775538194014,2,0,3,40.33029233849525,517,1
21.557880477722126,0,1,5,29.108694951337753,617,2
45.48366394505429,5,0,3,24.664475657102766,677,2
3.411209423509881,1,1,2,29.581709493322016,469,0
30.07287654832776,1,4,7,33.156561591418225,550,1
15.98786736419751,1,2,8,40.49464962795213,467,0
20.011302330821064,2,0,1,14.051536508437612,615,2
17.681414282891303,1,2,9,8.605532887971702,610,2
15.030345666213694,3,0,6,27.073195756104003,529,1
14.011169502328688,4,0,10,10.547130211572265,535,1
20.306561149011063,2,1,8,22.508123354125097,594,1
7.379784123298247,2,2,6,43.109601508259544,400,0
23.25405417265236,2,2,6,25.034559612046458,566,1
15.086639165803224,2,2,6,25.144177103467282,552,1
10.089514626717495,1,0,11,20.99449787729003,481,0
14.849909994029304,2,0,7,40.05047440227442,413,0
26.80004451803801,2,1,4,29.233060233173042,592,1
14.252654390886438,2,2,7,20.3199763729226,533,1
20.509175327467343,5,1,7,39.799535512158926,491,0
12.883306069991686,2,3,4,26.851801597112903,467,0
23.305452949465337,3,0,3,20.850173421823307,605,2
22.79855417153143,0,2,9,4.118591967319375,661,2
30.940261833074878,2,0,5,26.37415348166621,648,2
16.77105238150549,2,1,5,20.48616552174989,505,1
22.680583633305346,1,2,7,21.852697673532443,581,1
18.68647277677261,2,1,4,21.29064247016809,587,1
27.0711024730411,1,2,6,6.693980774313953,655,2
12.968173286738887,2,1,4,50.63775372330827,419,0
23.21503719014097,4,3,0,18.06190420803818,566,1
16.637118927183227,3,1,7,31.683240763496507,504,1
